"Country or Area","Year(s)","Variant","Value"
"Syrian Arab Republic","2015","Medium","17997.408"
"Syrian Arab Republic","2015","High","17997.408"
"Syrian Arab Republic","2015","Low","17997.408"
"Syrian Arab Republic","2015","Constant fertility","17997.408"
"Syrian Arab Republic","2015","Instant replacement","17997.408"
"Syrian Arab Republic","2015","Zero migration","17997.408"
"Syrian Arab Republic","2015","Constant mortality","17997.408"
"Syrian Arab Republic","2015","No change","17997.408"
"Syrian Arab Republic","2015","Momentum","17997.408"
"Syrian Arab Republic","2014","Medium","18710.711"
"Syrian Arab Republic","2014","High","18710.711"
"Syrian Arab Republic","2014","Low","18710.711"
"Syrian Arab Republic","2014","Constant fertility","18710.711"
"Syrian Arab Republic","2014","Instant replacement","18710.711"
"Syrian Arab Republic","2014","Zero migration","18710.711"
"Syrian Arab Republic","2014","Constant mortality","18710.711"
"Syrian Arab Republic","2014","No change","18710.711"
"Syrian Arab Republic","2014","Momentum","18710.711"
"Syrian Arab Republic","2013","Medium","19578.461"
"Syrian Arab Republic","2013","High","19578.461"
"Syrian Arab Republic","2013","Low","19578.461"
"Syrian Arab Republic","2013","Constant fertility","19578.461"
"Syrian Arab Republic","2013","Instant replacement","19578.461"
"Syrian Arab Republic","2013","Zero migration","19578.461"
"Syrian Arab Republic","2013","Constant mortality","19578.461"
"Syrian Arab Republic","2013","No change","19578.461"
"Syrian Arab Republic","2013","Momentum","19578.461"
"Syrian Arab Republic","2012","Medium","20438.856"
"Syrian Arab Republic","2012","High","20438.856"
"Syrian Arab Republic","2012","Low","20438.856"
"Syrian Arab Republic","2012","Constant fertility","20438.856"
"Syrian Arab Republic","2012","Instant replacement","20438.856"
"Syrian Arab Republic","2012","Zero migration","20438.856"
"Syrian Arab Republic","2012","Constant mortality","20438.856"
"Syrian Arab Republic","2012","No change","20438.856"
"Syrian Arab Republic","2012","Momentum","20438.856"
"Syrian Arab Republic","2011","Medium","21081.815"
"Syrian Arab Republic","2011","High","21081.815"
"Syrian Arab Republic","2011","Low","21081.815"
"Syrian Arab Republic","2011","Constant fertility","21081.815"
"Syrian Arab Republic","2011","Instant replacement","21081.815"
"Syrian Arab Republic","2011","Zero migration","21081.815"
"Syrian Arab Republic","2011","Constant mortality","21081.815"
"Syrian Arab Republic","2011","No change","21081.815"
"Syrian Arab Republic","2011","Momentum","21081.815"
"Syrian Arab Republic","2010","Medium","21362.529"
"Syrian Arab Republic","2010","High","21362.529"
"Syrian Arab Republic","2010","Low","21362.529"
"Syrian Arab Republic","2010","Constant fertility","21362.529"
"Syrian Arab Republic","2010","Instant replacement","21362.529"
"Syrian Arab Republic","2010","Zero migration","21362.529"
"Syrian Arab Republic","2010","Constant mortality","21362.529"
"Syrian Arab Republic","2010","No change","21362.529"
"Syrian Arab Republic","2010","Momentum","21362.529"
"Syrian Arab Republic","2009","Medium","21205.873"
"Syrian Arab Republic","2009","High","21205.873"
"Syrian Arab Republic","2009","Low","21205.873"
"Syrian Arab Republic","2009","Constant fertility","21205.873"
"Syrian Arab Republic","2009","Instant replacement","21205.873"
"Syrian Arab Republic","2009","Zero migration","21205.873"
"Syrian Arab Republic","2009","Constant mortality","21205.873"
"Syrian Arab Republic","2009","No change","21205.873"
"Syrian Arab Republic","2009","Momentum","21205.873"
"Syrian Arab Republic","2008","Medium","20664.038"
"Syrian Arab Republic","2008","High","20664.038"
"Syrian Arab Republic","2008","Low","20664.038"
"Syrian Arab Republic","2008","Constant fertility","20664.038"
"Syrian Arab Republic","2008","Instant replacement","20664.038"
"Syrian Arab Republic","2008","Zero migration","20664.038"
"Syrian Arab Republic","2008","Constant mortality","20664.038"
"Syrian Arab Republic","2008","No change","20664.038"
"Syrian Arab Republic","2008","Momentum","20664.038"
"Syrian Arab Republic","2007","Medium","19878.254"
"Syrian Arab Republic","2007","High","19878.254"
"Syrian Arab Republic","2007","Low","19878.254"
"Syrian Arab Republic","2007","Constant fertility","19878.254"
"Syrian Arab Republic","2007","Instant replacement","19878.254"
"Syrian Arab Republic","2007","Zero migration","19878.254"
"Syrian Arab Republic","2007","Constant mortality","19878.254"
"Syrian Arab Republic","2007","No change","19878.254"
"Syrian Arab Republic","2007","Momentum","19878.254"
"Syrian Arab Republic","2006","Medium","19059.258"
"Syrian Arab Republic","2006","High","19059.258"
"Syrian Arab Republic","2006","Low","19059.258"
"Syrian Arab Republic","2006","Constant fertility","19059.258"
"Syrian Arab Republic","2006","Instant replacement","19059.258"
"Syrian Arab Republic","2006","Zero migration","19059.258"
"Syrian Arab Republic","2006","Constant mortality","19059.258"
"Syrian Arab Republic","2006","No change","19059.258"
"Syrian Arab Republic","2006","Momentum","19059.258"
"Syrian Arab Republic","2005","Medium","18361.176"
"Syrian Arab Republic","2005","High","18361.176"
"Syrian Arab Republic","2005","Low","18361.176"
"Syrian Arab Republic","2005","Constant fertility","18361.176"
"Syrian Arab Republic","2005","Instant replacement","18361.176"
"Syrian Arab Republic","2005","Zero migration","18361.176"
"Syrian Arab Republic","2005","Constant mortality","18361.176"
"Syrian Arab Republic","2005","No change","18361.176"
"Syrian Arab Republic","2005","Momentum","18361.176"
"Syrian Arab Republic","2004","Medium","17827.825"
"Syrian Arab Republic","2004","High","17827.825"
"Syrian Arab Republic","2004","Low","17827.825"
"Syrian Arab Republic","2004","Constant fertility","17827.825"
"Syrian Arab Republic","2004","Instant replacement","17827.825"
"Syrian Arab Republic","2004","Zero migration","17827.825"
"Syrian Arab Republic","2004","Constant mortality","17827.825"
"Syrian Arab Republic","2004","No change","17827.825"
"Syrian Arab Republic","2004","Momentum","17827.825"
"Syrian Arab Republic","2003","Medium","17415.214"
"Syrian Arab Republic","2003","High","17415.214"
"Syrian Arab Republic","2003","Low","17415.214"
"Syrian Arab Republic","2003","Constant fertility","17415.214"
"Syrian Arab Republic","2003","Instant replacement","17415.214"
"Syrian Arab Republic","2003","Zero migration","17415.214"
"Syrian Arab Republic","2003","Constant mortality","17415.214"
"Syrian Arab Republic","2003","No change","17415.214"
"Syrian Arab Republic","2003","Momentum","17415.214"
"Syrian Arab Republic","2002","Medium","17084.632"
"Syrian Arab Republic","2002","High","17084.632"
"Syrian Arab Republic","2002","Low","17084.632"
"Syrian Arab Republic","2002","Constant fertility","17084.632"
"Syrian Arab Republic","2002","Instant replacement","17084.632"
"Syrian Arab Republic","2002","Zero migration","17084.632"
"Syrian Arab Republic","2002","Constant mortality","17084.632"
"Syrian Arab Republic","2002","No change","17084.632"
"Syrian Arab Republic","2002","Momentum","17084.632"
"Syrian Arab Republic","2001","Medium","16766.561"
"Syrian Arab Republic","2001","High","16766.561"
"Syrian Arab Republic","2001","Low","16766.561"
"Syrian Arab Republic","2001","Constant fertility","16766.561"
"Syrian Arab Republic","2001","Instant replacement","16766.561"
"Syrian Arab Republic","2001","Zero migration","16766.561"
"Syrian Arab Republic","2001","Constant mortality","16766.561"
"Syrian Arab Republic","2001","No change","16766.561"
"Syrian Arab Republic","2001","Momentum","16766.561"
"Syrian Arab Republic","2000","Medium","16410.848"
"Syrian Arab Republic","2000","High","16410.848"
"Syrian Arab Republic","2000","Low","16410.848"
"Syrian Arab Republic","2000","Constant fertility","16410.848"
"Syrian Arab Republic","2000","Instant replacement","16410.848"
"Syrian Arab Republic","2000","Zero migration","16410.848"
"Syrian Arab Republic","2000","Constant mortality","16410.848"
"Syrian Arab Republic","2000","No change","16410.848"
"Syrian Arab Republic","2000","Momentum","16410.848"
"Tajikistan","2015","Medium","8454.028"
"Tajikistan","2015","High","8454.028"
"Tajikistan","2015","Low","8454.028"
"Tajikistan","2015","Constant fertility","8454.028"
"Tajikistan","2015","Instant replacement","8454.028"
"Tajikistan","2015","Zero migration","8454.028"
"Tajikistan","2015","Constant mortality","8454.028"
"Tajikistan","2015","No change","8454.028"
"Tajikistan","2015","Momentum","8454.028"
"Tajikistan","2014","Medium","8252.833"
"Tajikistan","2014","High","8252.833"
"Tajikistan","2014","Low","8252.833"
"Tajikistan","2014","Constant fertility","8252.833"
"Tajikistan","2014","Instant replacement","8252.833"
"Tajikistan","2014","Zero migration","8252.833"
"Tajikistan","2014","Constant mortality","8252.833"
"Tajikistan","2014","No change","8252.833"
"Tajikistan","2014","Momentum","8252.833"
"Tajikistan","2013","Medium","8059.769"
"Tajikistan","2013","High","8059.769"
"Tajikistan","2013","Low","8059.769"
"Tajikistan","2013","Constant fertility","8059.769"
"Tajikistan","2013","Instant replacement","8059.769"
"Tajikistan","2013","Zero migration","8059.769"
"Tajikistan","2013","Constant mortality","8059.769"
"Tajikistan","2013","No change","8059.769"
"Tajikistan","2013","Momentum","8059.769"
"Tajikistan","2012","Medium","7874.835"
"Tajikistan","2012","High","7874.835"
"Tajikistan","2012","Low","7874.835"
"Tajikistan","2012","Constant fertility","7874.835"
"Tajikistan","2012","Instant replacement","7874.835"
"Tajikistan","2012","Zero migration","7874.835"
"Tajikistan","2012","Constant mortality","7874.835"
"Tajikistan","2012","No change","7874.835"
"Tajikistan","2012","Momentum","7874.835"
"Tajikistan","2011","Medium","7697.51"
"Tajikistan","2011","High","7697.51"
"Tajikistan","2011","Low","7697.51"
"Tajikistan","2011","Constant fertility","7697.51"
"Tajikistan","2011","Instant replacement","7697.51"
"Tajikistan","2011","Zero migration","7697.51"
"Tajikistan","2011","Constant mortality","7697.51"
"Tajikistan","2011","No change","7697.51"
"Tajikistan","2011","Momentum","7697.51"
"Tajikistan","2010","Medium","7527.394"
"Tajikistan","2010","High","7527.394"
"Tajikistan","2010","Low","7527.394"
"Tajikistan","2010","Constant fertility","7527.394"
"Tajikistan","2010","Instant replacement","7527.394"
"Tajikistan","2010","Zero migration","7527.394"
"Tajikistan","2010","Constant mortality","7527.394"
"Tajikistan","2010","No change","7527.394"
"Tajikistan","2010","Momentum","7527.394"
"Tajikistan","2009","Medium","7364.753"
"Tajikistan","2009","High","7364.753"
"Tajikistan","2009","Low","7364.753"
"Tajikistan","2009","Constant fertility","7364.753"
"Tajikistan","2009","Instant replacement","7364.753"
"Tajikistan","2009","Zero migration","7364.753"
"Tajikistan","2009","Constant mortality","7364.753"
"Tajikistan","2009","No change","7364.753"
"Tajikistan","2009","Momentum","7364.753"
"Tajikistan","2008","Medium","7209.93"
"Tajikistan","2008","High","7209.93"
"Tajikistan","2008","Low","7209.93"
"Tajikistan","2008","Constant fertility","7209.93"
"Tajikistan","2008","Instant replacement","7209.93"
"Tajikistan","2008","Zero migration","7209.93"
"Tajikistan","2008","Constant mortality","7209.93"
"Tajikistan","2008","No change","7209.93"
"Tajikistan","2008","Momentum","7209.93"
"Tajikistan","2007","Medium","7062.672"
"Tajikistan","2007","High","7062.672"
"Tajikistan","2007","Low","7062.672"
"Tajikistan","2007","Constant fertility","7062.672"
"Tajikistan","2007","Instant replacement","7062.672"
"Tajikistan","2007","Zero migration","7062.672"
"Tajikistan","2007","Constant mortality","7062.672"
"Tajikistan","2007","No change","7062.672"
"Tajikistan","2007","Momentum","7062.672"
"Tajikistan","2006","Medium","6922.587"
"Tajikistan","2006","High","6922.587"
"Tajikistan","2006","Low","6922.587"
"Tajikistan","2006","Constant fertility","6922.587"
"Tajikistan","2006","Instant replacement","6922.587"
"Tajikistan","2006","Zero migration","6922.587"
"Tajikistan","2006","Constant mortality","6922.587"
"Tajikistan","2006","No change","6922.587"
"Tajikistan","2006","Momentum","6922.587"
"Tajikistan","2005","Medium","6789.321"
"Tajikistan","2005","High","6789.321"
"Tajikistan","2005","Low","6789.321"
"Tajikistan","2005","Constant fertility","6789.321"
"Tajikistan","2005","Instant replacement","6789.321"
"Tajikistan","2005","Zero migration","6789.321"
"Tajikistan","2005","Constant mortality","6789.321"
"Tajikistan","2005","No change","6789.321"
"Tajikistan","2005","Momentum","6789.321"
"Tajikistan","2004","Medium","6662.389"
"Tajikistan","2004","High","6662.389"
"Tajikistan","2004","Low","6662.389"
"Tajikistan","2004","Constant fertility","6662.389"
"Tajikistan","2004","Instant replacement","6662.389"
"Tajikistan","2004","Zero migration","6662.389"
"Tajikistan","2004","Constant mortality","6662.389"
"Tajikistan","2004","No change","6662.389"
"Tajikistan","2004","Momentum","6662.389"
"Tajikistan","2003","Medium","6541.547"
"Tajikistan","2003","High","6541.547"
"Tajikistan","2003","Low","6541.547"
"Tajikistan","2003","Constant fertility","6541.547"
"Tajikistan","2003","Instant replacement","6541.547"
"Tajikistan","2003","Zero migration","6541.547"
"Tajikistan","2003","Constant mortality","6541.547"
"Tajikistan","2003","No change","6541.547"
"Tajikistan","2003","Momentum","6541.547"
"Tajikistan","2002","Medium","6426.867"
"Tajikistan","2002","High","6426.867"
"Tajikistan","2002","Low","6426.867"
"Tajikistan","2002","Constant fertility","6426.867"
"Tajikistan","2002","Instant replacement","6426.867"
"Tajikistan","2002","Zero migration","6426.867"
