"Country or Area","Year(s)","Variant","Value"
"New Caledonia","2012","Medium","260.653"
"New Caledonia","2012","High","260.653"
"New Caledonia","2012","Low","260.653"
"New Caledonia","2012","Constant fertility","260.653"
"New Caledonia","2012","Instant replacement","260.653"
"New Caledonia","2012","Zero migration","260.653"
"New Caledonia","2012","Constant mortality","260.653"
"New Caledonia","2012","No change","260.653"
"New Caledonia","2012","Momentum","260.653"
"New Caledonia","2011","Medium","257.054"
"New Caledonia","2011","High","257.054"
"New Caledonia","2011","Low","257.054"
"New Caledonia","2011","Constant fertility","257.054"
"New Caledonia","2011","Instant replacement","257.054"
"New Caledonia","2011","Zero migration","257.054"
"New Caledonia","2011","Constant mortality","257.054"
"New Caledonia","2011","No change","257.054"
"New Caledonia","2011","Momentum","257.054"
"New Caledonia","2010","Medium","253.527"
"New Caledonia","2010","High","253.527"
"New Caledonia","2010","Low","253.527"
"New Caledonia","2010","Constant fertility","253.527"
"New Caledonia","2010","Instant replacement","253.527"
"New Caledonia","2010","Zero migration","253.527"
"New Caledonia","2010","Constant mortality","253.527"
"New Caledonia","2010","No change","253.527"
"New Caledonia","2010","Momentum","253.527"
"New Caledonia","2009","Medium","250.085"
"New Caledonia","2009","High","250.085"
"New Caledonia","2009","Low","250.085"
"New Caledonia","2009","Constant fertility","250.085"
"New Caledonia","2009","Instant replacement","250.085"
"New Caledonia","2009","Zero migration","250.085"
"New Caledonia","2009","Constant mortality","250.085"
"New Caledonia","2009","No change","250.085"
"New Caledonia","2009","Momentum","250.085"
"New Caledonia","2008","Medium","246.695"
"New Caledonia","2008","High","246.695"
"New Caledonia","2008","Low","246.695"
"New Caledonia","2008","Constant fertility","246.695"
"New Caledonia","2008","Instant replacement","246.695"
"New Caledonia","2008","Zero migration","246.695"
"New Caledonia","2008","Constant mortality","246.695"
"New Caledonia","2008","No change","246.695"
"New Caledonia","2008","Momentum","246.695"
"New Caledonia","2007","Medium","243.331"
"New Caledonia","2007","High","243.331"
"New Caledonia","2007","Low","243.331"
"New Caledonia","2007","Constant fertility","243.331"
"New Caledonia","2007","Instant replacement","243.331"
"New Caledonia","2007","Zero migration","243.331"
"New Caledonia","2007","Constant mortality","243.331"
"New Caledonia","2007","No change","243.331"
"New Caledonia","2007","Momentum","243.331"
"New Caledonia","2006","Medium","239.93"
"New Caledonia","2006","High","239.93"
"New Caledonia","2006","Low","239.93"
"New Caledonia","2006","Constant fertility","239.93"
"New Caledonia","2006","Instant replacement","239.93"
"New Caledonia","2006","Zero migration","239.93"
"New Caledonia","2006","Constant mortality","239.93"
"New Caledonia","2006","No change","239.93"
"New Caledonia","2006","Momentum","239.93"
"New Caledonia","2005","Medium","236.442"
"New Caledonia","2005","High","236.442"
"New Caledonia","2005","Low","236.442"
"New Caledonia","2005","Constant fertility","236.442"
"New Caledonia","2005","Instant replacement","236.442"
"New Caledonia","2005","Zero migration","236.442"
"New Caledonia","2005","Constant mortality","236.442"
"New Caledonia","2005","No change","236.442"
"New Caledonia","2005","Momentum","236.442"
"New Caledonia","2004","Medium","232.883"
"New Caledonia","2004","High","232.883"
"New Caledonia","2004","Low","232.883"
"New Caledonia","2004","Constant fertility","232.883"
"New Caledonia","2004","Instant replacement","232.883"
"New Caledonia","2004","Zero migration","232.883"
"New Caledonia","2004","Constant mortality","232.883"
"New Caledonia","2004","No change","232.883"
"New Caledonia","2004","Momentum","232.883"
"New Caledonia","2003","Medium","229.244"
"New Caledonia","2003","High","229.244"
"New Caledonia","2003","Low","229.244"
"New Caledonia","2003","Constant fertility","229.244"
"New Caledonia","2003","Instant replacement","229.244"
"New Caledonia","2003","Zero migration","229.244"
"New Caledonia","2003","Constant mortality","229.244"
"New Caledonia","2003","No change","229.244"
"New Caledonia","2003","Momentum","229.244"
"New Caledonia","2002","Medium","225.482"
"New Caledonia","2002","High","225.482"
"New Caledonia","2002","Low","225.482"
"New Caledonia","2002","Constant fertility","225.482"
"New Caledonia","2002","Instant replacement","225.482"
"New Caledonia","2002","Zero migration","225.482"
"New Caledonia","2002","Constant mortality","225.482"
"New Caledonia","2002","No change","225.482"
"New Caledonia","2002","Momentum","225.482"
"New Caledonia","2001","Medium","221.493"
"New Caledonia","2001","High","221.493"
"New Caledonia","2001","Low","221.493"
"New Caledonia","2001","Constant fertility","221.493"
"New Caledonia","2001","Instant replacement","221.493"
"New Caledonia","2001","Zero migration","221.493"
"New Caledonia","2001","Constant mortality","221.493"
"New Caledonia","2001","No change","221.493"
"New Caledonia","2001","Momentum","221.493"
"New Caledonia","2000","Medium","217.269"
"New Caledonia","2000","High","217.269"
"New Caledonia","2000","Low","217.269"
"New Caledonia","2000","Constant fertility","217.269"
"New Caledonia","2000","Instant replacement","217.269"
"New Caledonia","2000","Zero migration","217.269"
"New Caledonia","2000","Constant mortality","217.269"
"New Caledonia","2000","No change","217.269"
"New Caledonia","2000","Momentum","217.269"
"New Zealand","2015","Medium","4614.532"
"New Zealand","2015","High","4614.532"
"New Zealand","2015","Low","4614.532"
"New Zealand","2015","Constant fertility","4614.532"
"New Zealand","2015","Instant replacement","4614.532"
"New Zealand","2015","Zero migration","4614.532"
"New Zealand","2015","Constant mortality","4614.532"
"New Zealand","2015","No change","4614.532"
"New Zealand","2015","Momentum","4614.532"
"New Zealand","2014","Medium","4567.527"
"New Zealand","2014","High","4567.527"
"New Zealand","2014","Low","4567.527"
"New Zealand","2014","Constant fertility","4567.527"
"New Zealand","2014","Instant replacement","4567.527"
"New Zealand","2014","Zero migration","4567.527"
"New Zealand","2014","Constant mortality","4567.527"
"New Zealand","2014","No change","4567.527"
"New Zealand","2014","Momentum","4567.527"
"New Zealand","2013","Medium","4518.515"
"New Zealand","2013","High","4518.515"
"New Zealand","2013","Low","4518.515"
"New Zealand","2013","Constant fertility","4518.515"
"New Zealand","2013","Instant replacement","4518.515"
"New Zealand","2013","Zero migration","4518.515"
"New Zealand","2013","Constant mortality","4518.515"
"New Zealand","2013","No change","4518.515"
"New Zealand","2013","Momentum","4518.515"
"New Zealand","2012","Medium","4468.457"
"New Zealand","2012","High","4468.457"
"New Zealand","2012","Low","4468.457"
"New Zealand","2012","Constant fertility","4468.457"
"New Zealand","2012","Instant replacement","4468.457"
"New Zealand","2012","Zero migration","4468.457"
"New Zealand","2012","Constant mortality","4468.457"
"New Zealand","2012","No change","4468.457"
"New Zealand","2012","Momentum","4468.457"
"New Zealand","2011","Medium","4418.678"
"New Zealand","2011","High","4418.678"
"New Zealand","2011","Low","4418.678"
"New Zealand","2011","Constant fertility","4418.678"
"New Zealand","2011","Instant replacement","4418.678"
"New Zealand","2011","Zero migration","4418.678"
"New Zealand","2011","Constant mortality","4418.678"
"New Zealand","2011","No change","4418.678"
"New Zealand","2011","Momentum","4418.678"
"New Zealand","2010","Medium","4370.062"
"New Zealand","2010","High","4370.062"
"New Zealand","2010","Low","4370.062"
"New Zealand","2010","Constant fertility","4370.062"
"New Zealand","2010","Instant replacement","4370.062"
"New Zealand","2010","Zero migration","4370.062"
"New Zealand","2010","Constant mortality","4370.062"
"New Zealand","2010","No change","4370.062"
"New Zealand","2010","Momentum","4370.062"
"New Zealand","2009","Medium","4323.337"
"New Zealand","2009","High","4323.337"
"New Zealand","2009","Low","4323.337"
"New Zealand","2009","Constant fertility","4323.337"
"New Zealand","2009","Instant replacement","4323.337"
"New Zealand","2009","Zero migration","4323.337"
"New Zealand","2009","Constant mortality","4323.337"
"New Zealand","2009","No change","4323.337"
"New Zealand","2009","Momentum","4323.337"
"New Zealand","2008","Medium","4278.155"
"New Zealand","2008","High","4278.155"
"New Zealand","2008","Low","4278.155"
"New Zealand","2008","Constant fertility","4278.155"
"New Zealand","2008","Instant replacement","4278.155"
"New Zealand","2008","Zero migration","4278.155"
"New Zealand","2008","Constant mortality","4278.155"
"New Zealand","2008","No change","4278.155"
"New Zealand","2008","Momentum","4278.155"
"New Zealand","2007","Medium","4233.046"
"New Zealand","2007","High","4233.046"
"New Zealand","2007","Low","4233.046"
"New Zealand","2007","Constant fertility","4233.046"
"New Zealand","2007","Instant replacement","4233.046"
"New Zealand","2007","Zero migration","4233.046"
"New Zealand","2007","Constant mortality","4233.046"
"New Zealand","2007","No change","4233.046"
"New Zealand","2007","Momentum","4233.046"
"New Zealand","2006","Medium","4185.888"
"New Zealand","2006","High","4185.888"
"New Zealand","2006","Low","4185.888"
"New Zealand","2006","Constant fertility","4185.888"
"New Zealand","2006","Instant replacement","4185.888"
"New Zealand","2006","Zero migration","4185.888"
"New Zealand","2006","Constant mortality","4185.888"
"New Zealand","2006","No change","4185.888"
"New Zealand","2006","Momentum","4185.888"
"New Zealand","2005","Medium","4135.355"
"New Zealand","2005","High","4135.355"
"New Zealand","2005","Low","4135.355"
"New Zealand","2005","Constant fertility","4135.355"
"New Zealand","2005","Instant replacement","4135.355"
"New Zealand","2005","Zero migration","4135.355"
"New Zealand","2005","Constant mortality","4135.355"
"New Zealand","2005","No change","4135.355"
"New Zealand","2005","Momentum","4135.355"
"New Zealand","2004","Medium","4080.438"
"New Zealand","2004","High","4080.438"
"New Zealand","2004","Low","4080.438"
"New Zealand","2004","Constant fertility","4080.438"
"New Zealand","2004","Instant replacement","4080.438"
"New Zealand","2004","Zero migration","4080.438"
"New Zealand","2004","Constant mortality","4080.438"
"New Zealand","2004","No change","4080.438"
"New Zealand","2004","Momentum","4080.438"
"New Zealand","2003","Medium","4022.069"
"New Zealand","2003","High","4022.069"
"New Zealand","2003","Low","4022.069"
"New Zealand","2003","Constant fertility","4022.069"
"New Zealand","2003","Instant replacement","4022.069"
"New Zealand","2003","Zero migration","4022.069"
"New Zealand","2003","Constant mortality","4022.069"
"New Zealand","2003","No change","4022.069"
"New Zealand","2003","Momentum","4022.069"
"New Zealand","2002","Medium","3963.206"
"New Zealand","2002","High","3963.206"
"New Zealand","2002","Low","3963.206"
"New Zealand","2002","Constant fertility","3963.206"
"New Zealand","2002","Instant replacement","3963.206"
"New Zealand","2002","Zero migration","3963.206"
"New Zealand","2002","Constant mortality","3963.206"
"New Zealand","2002","No change","3963.206"
"New Zealand","2002","Momentum","3963.206"
"New Zealand","2001","Medium","3907.933"
"New Zealand","2001","High","3907.933"
"New Zealand","2001","Low","3907.933"
"New Zealand","2001","Constant fertility","3907.933"
"New Zealand","2001","Instant replacement","3907.933"
"New Zealand","2001","Zero migration","3907.933"
"New Zealand","2001","Constant mortality","3907.933"
"New Zealand","2001","No change","3907.933"
"New Zealand","2001","Momentum","3907.933"
"New Zealand","2000","Medium","3858.999"
"New Zealand","2000","High","3858.999"
"New Zealand","2000","Low","3858.999"
"New Zealand","2000","Constant fertility","3858.999"
"New Zealand","2000","Instant replacement","3858.999"
"New Zealand","2000","Zero migration","3858.999"
"New Zealand","2000","Constant mortality","3858.999"
"New Zealand","2000","No change","3858.999"
"New Zealand","2000","Momentum","3858.999"
"Nicaragua","2015","Medium","6223.24"
"Nicaragua","2015","High","6223.24"
"Nicaragua","2015","Low","6223.24"
"Nicaragua","2015","Constant fertility","6223.24"
"Nicaragua","2015","Instant replacement","6223.24"
"Nicaragua","2015","Zero migration","6223.24"
"Nicaragua","2015","Constant mortality","6223.24"
"Nicaragua","2015","No change","6223.24"
"Nicaragua","2015","Momentum","6223.24"
"Nicaragua","2014","Medium","6142.731"
"Nicaragua","2014","High","6142.731"
"Nicaragua","2014","Low","6142.731"
"Nicaragua","2014","Constant fertility","6142.731"
"Nicaragua","2014","Instant replacement","6142.731"
